x,y,species logistic values
967.0,967.0,0.29890296
968.0,968.0,0.35712227
969.0,969.0,0.52189946
970.0,970.0,0.36225304
971.0,971.0,0.36251557
972.0,972.0,0.5036516
973.0,973.0,0.3728792
974.0,974.0,0.61718464
975.0,975.0,0.46980906
976.0,976.0,0.44334307
977.0,977.0,0.5259068
978.0,978.0,0.54376936
979.0,979.0,0.39992857
980.0,980.0,0.40876207
981.0,981.0,0.3778632
982.0,982.0,0.32443658
983.0,983.0,0.36799157
984.0,984.0,0.08826198
985.0,985.0,0.35115153
986.0,986.0,0.59004587
987.0,987.0,0.35663116
988.0,988.0,0.4314107
989.0,989.0,0.32038775
990.0,990.0,0.46687928
991.0,991.0,0.19217788
992.0,992.0,0.6300826
993.0,993.0,0.48183474
994.0,994.0,0.5902408
995.0,995.0,0.3446399
996.0,996.0,0.35743988
997.0,997.0,0.43860024
998.0,998.0,0.3441636
999.0,999.0,0.023126984
1000.0,1000.0,0.35545278
