x,y,species logistic values
801.0,801.0,0.35941717
802.0,802.0,0.0017729395
803.0,803.0,0.23434359
804.0,804.0,0.65865666
805.0,805.0,0.40578234
806.0,806.0,0.38242927
807.0,807.0,0.3893058
808.0,808.0,0.46019575
809.0,809.0,0.40721
810.0,810.0,0.35822052
811.0,811.0,0.34341374
812.0,812.0,0.017448956
813.0,813.0,0.39365754
814.0,814.0,0.43605977
815.0,815.0,0.44750005
816.0,816.0,0.25711158
817.0,817.0,0.36652526
818.0,818.0,0.32860398
819.0,819.0,0.29623696
820.0,820.0,0.33582932
821.0,821.0,0.6042675
822.0,822.0,0.3462315
823.0,823.0,0.6133651
824.0,824.0,0.32589287
825.0,825.0,0.074829854
826.0,826.0,0.33502853
827.0,827.0,0.46795386
828.0,828.0,0.3221263
829.0,829.0,0.40533552
830.0,830.0,0.3606384
831.0,831.0,0.3173157
832.0,832.0,0.40533552
833.0,833.0,0.08297875
834.0,834.0,0.32031214
835.0,835.0,0.32955244
836.0,836.0,0.6254173
837.0,837.0,0.10791158
838.0,838.0,0.48791978
839.0,839.0,0.6386345
840.0,840.0,0.26075014
841.0,841.0,0.51534724
842.0,842.0,0.58349276
843.0,843.0,0.39758068
844.0,844.0,0.4389926
845.0,845.0,0.5974209
846.0,846.0,0.14664344
847.0,847.0,0.31587398
848.0,848.0,0.42848822
849.0,849.0,0.32098755
850.0,850.0,0.4567578
851.0,851.0,0.49521083
852.0,852.0,0.34954607
853.0,853.0,0.3691021
854.0,854.0,0.40448558
855.0,855.0,0.5503398
856.0,856.0,0.45362887
857.0,857.0,0.31802633
858.0,858.0,0.41961834
859.0,859.0,0.47330284
860.0,860.0,0.33761492
861.0,861.0,0.50136197
862.0,862.0,0.3091937
863.0,863.0,0.011465209
864.0,864.0,0.46392
865.0,865.0,0.333041
866.0,866.0,0.34510508
867.0,867.0,0.32009056
868.0,868.0,0.59649974
869.0,869.0,0.4126613
870.0,870.0,0.32227206
871.0,871.0,0.07384169
872.0,872.0,0.33794495
873.0,873.0,0.46106043
874.0,874.0,0.34213924
875.0,875.0,0.048634507
876.0,876.0,0.59994614
877.0,877.0,0.43410376
878.0,878.0,0.442589
879.0,879.0,0.35934028
880.0,880.0,0.30309317
881.0,881.0,0.3997182
882.0,882.0,0.30322197
883.0,883.0,0.053793408
884.0,884.0,0.32589537
885.0,885.0,0.5057552
886.0,886.0,0.31809407
887.0,887.0,0.074239075
888.0,888.0,0.4012151
889.0,889.0,0.40244013
890.0,890.0,0.32748583
891.0,891.0,0.30912474
