x,y,species logistic values
749.0,749.0,0.4281244
750.0,750.0,0.5580252
751.0,751.0,0.5452985
752.0,752.0,0.63183963
753.0,753.0,0.4230767
754.0,754.0,0.47744766
755.0,755.0,0.5669878
756.0,756.0,0.5541243
757.0,757.0,0.46356404
758.0,758.0,0.42885122
759.0,759.0,0.09057526
760.0,760.0,0.18835534
761.0,761.0,0.46645927
762.0,762.0,0.0757694
763.0,763.0,0.36735356
764.0,764.0,0.3345313
765.0,765.0,0.33941448
766.0,766.0,0.24003483
767.0,767.0,0.03859911
768.0,768.0,0.61946964
769.0,769.0,0.34690675
770.0,770.0,0.24872078
771.0,771.0,0.51971596
772.0,772.0,0.39155668
773.0,773.0,0.34614545
774.0,774.0,0.4006301
775.0,775.0,0.39678857
776.0,776.0,0.19815084
777.0,777.0,0.6101056
778.0,778.0,0.13876228
779.0,779.0,0.3331169
780.0,780.0,0.3767162
781.0,781.0,0.38503167
782.0,782.0,0.5244531
783.0,783.0,0.3365798
784.0,784.0,0.38562453
785.0,785.0,0.5405097
786.0,786.0,0.3965418
787.0,787.0,0.37736872
788.0,788.0,0.4775169
789.0,789.0,0.3441294
790.0,790.0,0.3674312
791.0,791.0,0.40771
792.0,792.0,0.43473718
793.0,793.0,0.42958188
794.0,794.0,0.10864547
795.0,795.0,0.37264478
796.0,796.0,0.24004242
797.0,797.0,0.44104943
798.0,798.0,0.37216547
799.0,799.0,0.6228986
800.0,800.0,0.4288044
801.0,801.0,0.37808213
802.0,802.0,0.025828924
803.0,803.0,0.34994948
804.0,804.0,0.6727111
805.0,805.0,0.42272633
806.0,806.0,0.46805084
807.0,807.0,0.42823264
808.0,808.0,0.49128637
809.0,809.0,0.39535615
810.0,810.0,0.35968268
811.0,811.0,0.38928926
812.0,812.0,0.052233763
813.0,813.0,0.4555705
814.0,814.0,0.44211546
815.0,815.0,0.46477377
816.0,816.0,0.3366169
817.0,817.0,0.35242495
818.0,818.0,0.36231697
819.0,819.0,0.35109165
820.0,820.0,0.35189992
821.0,821.0,0.6208569
822.0,822.0,0.36760947
823.0,823.0,0.6078762
824.0,824.0,0.36586037
825.0,825.0,0.121272966
826.0,826.0,0.37775826
