Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.72199E-3,56.372012523,0.522974997,0.356626506,0.564356436,0
2.72504E-3,56.644516188,0.523253626,0.354216867,0.567656766,0
2.72748E-3,56.917264159,0.523477167,0.351807229,0.567656766,0
2.73498E-3,57.190762491,0.524162441,0.34939759,0.570957096,0
2.74352E-3,57.465114273,0.524939473,0.346987952,0.574257426,0
2.74817E-3,58.014282841,0.525361773,0.342168675,0.580858086,0
2.75009E-3,58.289292172,0.525536415,0.339759036,0.584158416,0
2.75316E-3,58.564608359,0.525814475,0.337349398,0.584158416,0
2.75775E-3,58.840383408,0.526229669,0.334939759,0.587458746,0
2.75957E-3,59.116339962,0.5263937,0.33253012,0.590759076,0
2.763E-3,59.668596048,0.52670335,0.327710843,0.597359736,0
2.76738E-3,59.945333778,0.527098377,0.325301205,0.600660066,0
2.76909E-3,60.222242586,0.527252421,0.322891566,0.603960396,0
2.77413E-3,60.49965575,0.527705977,0.320481928,0.603960396,0
2.77935E-3,60.777590625,0.528174227,0.318072289,0.607260726,0
2.78218E-3,61.055808988,0.528428275,0.315662651,0.610561056,0
2.78533E-3,61.334341509,0.528709489,0.313253012,0.613861386,0
2.79028E-3,61.613369315,0.529152156,0.310843373,0.617161716,0
2.79509E-3,63.00898938,0.52958129,0.298795181,0.633663366,0
2.79826E-3,63.847832795,0.529863568,0.291566265,0.643564356,0
2.80183E-3,64.12801593,0.53018152,0.289156627,0.646864686,0
2.80612E-3,64.408627968,0.530562514,0.286746988,0.650165017,0
2.80626E-3,64.9698664,0.530575257,0.281927711,0.656765677,0
2.81323E-3,65.25118929,0.531192607,0.279518072,0.660066007,0
2.81387E-3,65.532575892,0.531248998,0.277108434,0.663366337,0
2.81641E-3,65.814216446,0.531473633,0.274698795,0.666666667,0
2.8191E-3,66.09612621,0.531711532,0.272289157,0.666666667,0
2.82141E-3,66.378267575,0.531916003,0.269879518,0.669966997,0
2.82948E-3,66.943357139,0.532626928,0.265060241,0.676567657,0
2.83368E-3,67.226725486,0.532996279,0.262650602,0.679867987,0
2.83623E-3,67.510348279,0.533219678,0.260240964,0.683168317,0
2.83639E-3,67.793987069,0.533233715,0.257831325,0.686468647,0
2.83743E-3,68.361369132,0.533325384,0.253012048,0.693069307,0
2.83979E-3,68.929091383,0.533532041,0.248192771,0.699669967,0
2.84039E-3,69.497109134,0.533584442,0.243373494,0.706270627,0
2.84172E-3,69.781281343,0.533701327,0.240963855,0.706270627,0
2.84462E-3,70.065743402,0.533955025,0.238554217,0.709570957,0
2.8496E-3,70.350703254,0.534390087,0.236144578,0.712871287,0
2.85032E-3,70.635734788,0.534452669,0.23373494,0.716171617,0
2.85927E-3,70.921662116,0.535233325,0.231325301,0.719471947,0
2.86823E-3,71.208484959,0.536011125,0.228915663,0.722772277,0
2.86909E-3,71.495394411,0.536086211,0.226506024,0.726072607,0
2.88202E-3,71.783596667,0.537204134,0.224096386,0.729372937,0
2.88236E-3,72.071832968,0.537233501,0.221686747,0.732673267,0
2.88871E-3,72.648940075,0.537780136,0.21686747,0.739273927,0
2.89988E-3,72.938927849,0.538739291,0.214457831,0.742574257,0
2.9E-3,73.228927565,0.538749524,0.212048193,0.745874587,0
2.90413E-3,73.519340655,0.539103469,0.209638554,0.749174917,0
2.9055E-3,73.809890174,0.539220165,0.207228916,0.752475248,0
2.90747E-3,74.100637146,0.539388954,0.204819277,0.755775578,0
2.91208E-3,74.391845576,0.539782941,0.202409639,0.759075908,0
2.91286E-3,74.683131792,0.539849287,0.2,0.759075908,0
2.91417E-3,74.974548597,0.539960628,0.197590361,0.759075908,0
2.91418E-3,75.265966786,0.539961808,0.195180723,0.759075908,0
2.91453E-3,75.557419401,0.539991149,0.192771084,0.762376238,0
2.9146E-3,75.848879583,0.539997599,0.190361446,0.762376238,0
2.92279E-3,76.141158087,0.540693968,0.187951807,0.765676568,0
2.92526E-3,76.433684287,0.540904334,0.185542169,0.768976898,0
2.92872E-3,76.72655579,0.541197277,0.18313253,0.772277228,0
2.93522E-3,77.020077848,0.541748169,0.180722892,0.775577558,0
2.94705E-3,77.314782664,0.542746351,0.178313253,0.778877888,0
2.94757E-3,77.609539635,0.542790267,0.175903614,0.782178218,0
2.94947E-3,77.904486565,0.542950146,0.173493976,0.782178218,0
2.95253E-3,78.199739741,0.543207662,0.171084337,0.785478548,0
2.95324E-3,78.495063424,0.54326691,0.168674699,0.788778878,0
2.95632E-3,78.790695665,0.543526009,0.16626506,0.788778878,0
2.9576E-3,79.086456067,0.543633543,0.163855422,0.788778878,0
2.9579E-3,79.38224645,0.543658689,0.161445783,0.792079208,0
2.96386E-3,79.678632775,0.544157989,0.159036145,0.795379538,0
2.9693E-3,79.975563232,0.544612926,0.156626506,0.795379538,0
2.96931E-3,80.272494372,0.544613497,0.154216867,0.798679868,0
2.9707E-3,80.569564319,0.544729405,0.151807229,0.801980198,0
2.9707E-3,80.866634267,0.544729405,0.146987952,0.801980198,0
2.97384E-3,81.164018362,0.54499151,0.146987952,0.808580858,0
2.98001E-3,81.462019409,0.545505379,0.144578313,0.811881188,0
2.98619E-3,81.760638491,0.546018987,0.142168675,0.815181518,0
2.99189E-3,82.059827335,0.546491451,0.139759036,0.818481848,0
2.99844E-3,82.35967167,0.547033791,0.137349398,0.821782178,0
3.00109E-3,82.659780865,0.547252561,0.134939759,0.825082508,0
3.00111E-3,82.959892131,0.547254271,0.13253012,0.828382838,0
3.00922E-3,83.260813903,0.547922424,0.130120482,0.831683168,0
3.0106E-3,83.561873598,0.548035927,0.127710843,0.834983498,0
3.01296E-3,83.863169414,0.548230109,0.125301205,0.838283828,0
3.01503E-3,84.164672724,0.548400611,0.122891566,0.841584158,0
3.01503E-3,84.767679345,0.548400611,0.115662651,0.841584158,0
3.02037E-3,85.069716328,0.548838549,0.115662651,0.851485149,0
3.0224E-3,85.371956412,0.549004993,0.113253012,0.854785479,0
3.02265E-3,85.67422141,0.549025402,0.110843373,0.858085809,0
3.02444E-3,86.278930539,0.549172088,0.106024096,0.864686469,0
3.02785E-3,86.581715955,0.549451293,0.103614458,0.867986799,0
3.02785E-3,86.884501371,0.549451293,0.098795181,0.867986799,0
3.02862E-3,87.18736304,0.549513629,0.098795181,0.874587459,0
3.02862E-3,87.49022471,0.549513629,0.093975904,0.874587459,0
3.02931E-3,87.793155852,0.549570406,0.093975904,0.881188119,0
3.03915E-3,88.097071071,0.55037312,0.091566265,0.881188119,0
3.04189E-3,88.401260436,0.550596232,0.089156627,0.881188119,0
3.04446E-3,89.009895889,0.550804965,0.084337349,0.887788779,0
3.04484E-3,89.314380353,0.550836149,0.081927711,0.887788779,0
3.04735E-3,89.619115171,0.551039488,0.079518072,0.891089109,0
3.05321E-3,89.924435776,0.551514548,0.077108434,0.894389439,0
3.05321E-3,90.22975638,0.551514548,0.072289157,0.894389439,0
3.0682E-3,90.536576789,0.552726286,0.072289157,0.900990099,0
3.09023E-3,90.845599657,0.5544939,0.069879518,0.904290429,0
3.0958E-3,91.155180095,0.554939172,0.06746988,0.907590759,0
3.11482E-3,91.466661646,0.556450719,0.065060241,0.910891089,0
3.12478E-3,91.779139246,0.557238571,0.062650602,0.914191419,0
3.12682E-3,92.09182133,0.557399967,0.060240964,0.917491749,0
3.1458E-3,92.406401053,0.558892151,0.057831325,0.920792079,0
3.1951E-3,92.725910906,0.562722276,0.055421687,0.924092409,0
3.1951E-3,93.364930611,0.562722276,0.048192771,0.924092409,0
3.2006E-3,93.684990572,0.563145524,0.048192771,0.933993399,0
3.2028E-3,94.005270669,0.563314666,0.045783133,0.937293729,0
3.20488E-3,94.325758485,0.563474145,0.043373494,0.940594059,0
3.20545E-3,94.966791446,0.563518142,0.038554217,0.947194719,0
3.20773E-3,95.28756457,0.563693006,0.036144578,0.95049505,0
3.21405E-3,95.608969616,0.564176977,0.03373494,0.95379538,0
3.21787E-3,95.930756465,0.564468868,0.031325301,0.95709571,0
3.22261E-3,96.253017471,0.564830821,0.028915663,0.96039604,0
3.22486E-3,96.575503416,0.56500232,0.026506024,0.96369637,0
3.25513E-3,97.223502277,0.567297082,0.021686747,0.97029703,0
3.28082E-3,97.551583915,0.569225536,0.019277108,0.97359736,0
3.33827E-3,97.885410559,0.57347697,0.01686747,0.97689769,0
3.34478E-3,98.219888465,0.573953628,0.014457831,0.98019802,0
3.39187E-3,98.559075904,0.577369083,0.012048193,0.98349835,0
3.4125E-3,98.900325536,0.578847451,0.009638554,0.98679868,0
3.57523E-3,99.257848507,0.590160569,0.007228916,0.99009901,0
3.67909E-3,99.625757262,0.597068325,0.004819277,0.99339934,0
3.74243E-3,100,0.601168012,0.002409639,0.99669967,0
3.74243E-3,100,0.601168012,0.002409639,1,0
